eventID,occurrenceID,occurrenceStatus,specificEpithet,scientificName,scientificNameID,individualCount,scientificNameAuthorship,taxonomicStatus,taxonRank,kingdom,phylum,class,order,family,genus,lifeStage,sex,occurrenceRemarks,basisOfRecord
IYS:GoA2019:Stn10:trawl:sample387,IYS:GoA2019:Stn10:trawl:sample387:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn10:trawl:sample388,IYS:GoA2019:Stn10:trawl:sample388:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn10:trawl:sample389,IYS:GoA2019:Stn10:trawl:sample389:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn10:trawl:sample390,IYS:GoA2019:Stn10:trawl:sample390:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn10:trawl:sample391,IYS:GoA2019:Stn10:trawl:sample391:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn10:trawl:sample392,IYS:GoA2019:Stn10:trawl:sample392:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn11:trawl,IYS:GoA2019:Stn11:trawl:occ:65,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,21,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,,NA,HumanObservation
IYS:GoA2019:Stn11:trawl,IYS:GoA2019:Stn11:trawl:occ:66,present,cucumis,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,321,"(Mertens, 1833)",accepted,Species,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA,,NA,HumanObservation
IYS:GoA2019:Stn11:trawl,IYS:GoA2019:Stn11:trawl:occ:67,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,6,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,juvenile,,NA,HumanObservation
IYS:GoA2019:Stn11:trawl,IYS:GoA2019:Stn11:trawl:occ:68,present,kisutch,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,2,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,juvenile,,NA,HumanObservation
IYS:GoA2019:Stn11:trawl,IYS:GoA2019:Stn11:trawl:occ:69,present,nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,6,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,juvenile,,NA,HumanObservation
IYS:GoA2019:Stn11:trawl,IYS:GoA2019:Stn11:trawl:occ:70,present,tschawytscha,Oncorhynchus tschawytscha,urn:lsid:marinespecies.org:taxname:400267,1,"(Walbaum, 1792)",unaccepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,juvenile,,NA,HumanObservation
IYS:GoA2019:Stn11:trawl,IYS:GoA2019:Stn11:trawl:occ:71,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,3,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,,NA,HumanObservation
IYS:GoA2019:Stn11:trawl,IYS:GoA2019:Stn11:trawl:occ:72,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,11,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample393,IYS:GoA2019:Stn11:trawl:sample393:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample394,IYS:GoA2019:Stn11:trawl:sample394:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample395,IYS:GoA2019:Stn11:trawl:sample395:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample396,IYS:GoA2019:Stn11:trawl:sample396:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample397,IYS:GoA2019:Stn11:trawl:sample397:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample398,IYS:GoA2019:Stn11:trawl:sample398:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample399,IYS:GoA2019:Stn11:trawl:sample399:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample400,IYS:GoA2019:Stn11:trawl:sample400:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample401,IYS:GoA2019:Stn11:trawl:sample401:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample402,IYS:GoA2019:Stn11:trawl:sample402:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample403,IYS:GoA2019:Stn11:trawl:sample403:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample404,IYS:GoA2019:Stn11:trawl:sample404:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample405,IYS:GoA2019:Stn11:trawl:sample405:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample406,IYS:GoA2019:Stn11:trawl:sample406:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample407,IYS:GoA2019:Stn11:trawl:sample407:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample408,IYS:GoA2019:Stn11:trawl:sample408:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample409,IYS:GoA2019:Stn11:trawl:sample409:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample410,IYS:GoA2019:Stn11:trawl:sample410:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample411,IYS:GoA2019:Stn11:trawl:sample411:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample412,IYS:GoA2019:Stn11:trawl:sample412:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample413,IYS:GoA2019:Stn11:trawl:sample413:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample415,IYS:GoA2019:Stn11:trawl:sample415:occ,present,tschawytscha,Oncorhynchus tschawytscha,urn:lsid:marinespecies.org:taxname:400267,1,"(Walbaum, 1792)",unaccepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample416,IYS:GoA2019:Stn11:trawl:sample416:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample417,IYS:GoA2019:Stn11:trawl:sample417:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample418,IYS:GoA2019:Stn11:trawl:sample418:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample419,IYS:GoA2019:Stn11:trawl:sample419:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample420,IYS:GoA2019:Stn11:trawl:sample420:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample421,IYS:GoA2019:Stn11:trawl:sample421:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample422,IYS:GoA2019:Stn11:trawl:sample422:occ,present,kisutch,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample423,IYS:GoA2019:Stn11:trawl:sample423:occ,present,kisutch,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample424,IYS:GoA2019:Stn11:trawl:sample424:occ,present,nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample425,IYS:GoA2019:Stn11:trawl:sample425:occ,present,nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample426,IYS:GoA2019:Stn11:trawl:sample426:occ,present,nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample427,IYS:GoA2019:Stn11:trawl:sample427:occ,present,nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample428,IYS:GoA2019:Stn11:trawl:sample428:occ,present,nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample429,IYS:GoA2019:Stn11:trawl:sample429:occ,present,nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample430,IYS:GoA2019:Stn11:trawl:sample430:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample431,IYS:GoA2019:Stn11:trawl:sample431:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample432,IYS:GoA2019:Stn11:trawl:sample432:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample433,IYS:GoA2019:Stn11:trawl:sample433:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample434,IYS:GoA2019:Stn11:trawl:sample434:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample435,IYS:GoA2019:Stn11:trawl:sample435:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample436,IYS:GoA2019:Stn11:trawl:sample436:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample437,IYS:GoA2019:Stn11:trawl:sample437:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample438,IYS:GoA2019:Stn11:trawl:sample438:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample439,IYS:GoA2019:Stn11:trawl:sample439:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample440,IYS:GoA2019:Stn11:trawl:sample440:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample441,IYS:GoA2019:Stn11:trawl:sample441:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn11:trawl:sample442,IYS:GoA2019:Stn11:trawl:sample442:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn12:trawl,IYS:GoA2019:Stn12:trawl:occ:73,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,8,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,juvenile,,NA,HumanObservation
IYS:GoA2019:Stn12:trawl,IYS:GoA2019:Stn12:trawl:occ:74,present,nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,juvenile,,NA,HumanObservation
IYS:GoA2019:Stn12:trawl:sample443,IYS:GoA2019:Stn12:trawl:sample443:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn12:trawl:sample444,IYS:GoA2019:Stn12:trawl:sample444:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,mature,NA,NA,HumanObservation
IYS:GoA2019:Stn12:trawl:sample445,IYS:GoA2019:Stn12:trawl:sample445:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn12:trawl:sample446,IYS:GoA2019:Stn12:trawl:sample446:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn12:trawl:sample447,IYS:GoA2019:Stn12:trawl:sample447:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn12:trawl:sample448,IYS:GoA2019:Stn12:trawl:sample448:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn12:trawl:sample449,IYS:GoA2019:Stn12:trawl:sample449:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn12:trawl:sample450,IYS:GoA2019:Stn12:trawl:sample450:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn12:trawl:sample451,IYS:GoA2019:Stn12:trawl:sample451:occ,present,nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn13:trawl,IYS:GoA2019:Stn13:trawl:occ:75,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,7,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,,,NA,HumanObservation
